id,item 1,item 2,item 3,item 4,item 5,item 6,item 7,item 8,item 9,item 10,item 11,item 12,item 13,item 14,item 15,item 16,item 17
316,Apple,,Butter,Cheese,,,Eggs,,Kidney Beans,,Nutmeg,Onion,,,,
317,,Bread,,Cheese,Corn,,,,Kidney Beans,Milk,,,Sugar,,Yogurt,
318,,,,,Corn,,Eggs,,,,,,,Unicorn,Yogurt,chocolate
319,,,,Cheese,,Dill,,Ice cream,Kidney Beans,,,,Sugar,,Yogurt,chocolate
320,,Bread,,Cheese,Corn,Dill,,Ice cream,Kidney Beans,,,Onion,,,,
321,,,,,,Dill,Eggs,,,,,Onion,,Unicorn,,chocolate
322,,,,,,Dill,,,,,,Onion,,,Yogurt,
323,,,Butter,Cheese,Corn,Dill,Eggs,Ice cream,Kidney Beans,Milk,Nutmeg,Onion,,Unicorn,Yogurt,
324,,,Butter,,,Dill,Eggs,Ice cream,,,Nutmeg,,,,,chocolate
325,Apple,,Butter,,,,Eggs,,,Milk,Nutmeg,Onion,Sugar,Unicorn,,
326,Apple,Bread,Butter,,Corn,,Eggs,Ice cream,,,Nutmeg,Onion,Sugar,Unicorn,Yogurt,chocolate
327,,,,,Corn,Dill,Eggs,Ice cream,Kidney Beans,Milk,,Onion,,,Yogurt,
328,Apple,,Butter,,Corn,,,,Kidney Beans,Milk,,Onion,,Unicorn,,
329,,Bread,,,,Dill,,,Kidney Beans,,,Onion,Sugar,Unicorn,Yogurt,
330,Apple,,Butter,Cheese,,,,,Kidney Beans,,,,Sugar,,,
331,,,,Cheese,,,,Ice cream,,,,Onion,,,Yogurt,
332,,Bread,Butter,,,Dill,,Ice cream,,Milk,Nutmeg,Onion,Sugar,,,chocolate
333,,,Butter,Cheese,,,,Ice cream,Kidney Beans,,Nutmeg,,,Unicorn,Yogurt,
334,Apple,,Butter,,Corn,,,Ice cream,Kidney Beans,,,Onion,Sugar,Unicorn,,
335,Apple,Bread,,Cheese,Corn,,Eggs,,Kidney Beans,Milk,,,,Unicorn,,
336,,,,Cheese,,,,,,Milk,Nutmeg,,Sugar,Unicorn,Yogurt,chocolate
337,,Bread,,Cheese,,,,,,,,,,,,chocolate
338,Apple,,Butter,Cheese,Corn,Dill,,,Kidney Beans,,,Onion,,Unicorn,Yogurt,chocolate
339,Apple,,,,Corn,,,Ice cream,,,Nutmeg,Onion,Sugar,,Yogurt,
340,,Bread,Butter,,,Dill,,,,Milk,Nutmeg,Onion,Sugar,,,
341,,,Butter,Cheese,Corn,,Eggs,Ice cream,,Milk,,Onion,,,,
342,,,,,,,Eggs,Ice cream,Kidney Beans,Milk,,,Sugar,Unicorn,Yogurt,
343,Apple,,Butter,Cheese,,Dill,,,Kidney Beans,Milk,,,Sugar,,Yogurt,chocolate
344,Apple,,,,,,,Ice cream,,Milk,,,,Unicorn,,
345,,,Butter,,,,,,Kidney Beans,Milk,,,,,,
346,Apple,,,Cheese,Corn,,Eggs,,,Milk,Nutmeg,Onion,,Unicorn,Yogurt,
347,,Bread,,,Corn,,,,Kidney Beans,Milk,,,Sugar,,,chocolate
348,,,,Cheese,Corn,,,,Kidney Beans,,,Onion,,,,
349,,Bread,,Cheese,Corn,Dill,,,Kidney Beans,Milk,,,Sugar,Unicorn,Yogurt,chocolate
350,Apple,Bread,Butter,Cheese,,,,Ice cream,,Milk,,,Sugar,,Yogurt,chocolate
351,Apple,,Butter,,,Dill,Eggs,Ice cream,Kidney Beans,Milk,Nutmeg,,Sugar,Unicorn,,chocolate
352,Apple,,,,,,Eggs,,,,,,,,,
353,,Bread,,,,Dill,Eggs,Ice cream,,Milk,Nutmeg,Onion,Sugar,Unicorn,Yogurt,
354,Apple,Bread,Butter,Cheese,,,Eggs,,,Milk,Nutmeg,,,,Yogurt,
355,,,Butter,Cheese,Corn,Dill,,,Kidney Beans,,,Onion,,,Yogurt,chocolate
356,,,,,Corn,,,,,,,,,,,
357,,,Butter,Cheese,,Dill,,Ice cream,,Milk,Nutmeg,,Sugar,,,chocolate
358,Apple,Bread,Butter,,Corn,,,,,,Nutmeg,Onion,Sugar,,Yogurt,
359,,,Butter,,Corn,,Eggs,,Kidney Beans,Milk,Nutmeg,,Sugar,Unicorn,,chocolate
360,Apple,,Butter,,Corn,Dill,,Ice cream,Kidney Beans,,,,Sugar,,,chocolate
361,,,,,Corn,,Eggs,,,,Nutmeg,,,,Yogurt,
362,Apple,,Butter,Cheese,Corn,Dill,Eggs,,Kidney Beans,,Nutmeg,Onion,,,Yogurt,
363,Apple,,Butter,Cheese,Corn,,,Ice cream,Kidney Beans,,Nutmeg,,Sugar,Unicorn,,chocolate
364,Apple,,,,,,,,,,,Onion,,,,
365,,,,,,,,,,,,,Sugar,,,
366,,,,,,Dill,Eggs,,,,,,Sugar,,,
367,,Bread,Butter,,,,,,,Milk,Nutmeg,,,,,
368,,Bread,Butter,Cheese,Corn,Dill,Eggs,Ice cream,,Milk,,Onion,Sugar,Unicorn,,
369,,Bread,Butter,Cheese,Corn,,,Ice cream,Kidney Beans,Milk,Nutmeg,,,,Yogurt,chocolate
370,,,,,Corn,Dill,,Ice cream,,,,,,Unicorn,,
371,,Bread,,Cheese,,,,,Kidney Beans,Milk,,,,Unicorn,,
372,Apple,,,,,,,Ice cream,Kidney Beans,Milk,Nutmeg,,,Unicorn,Yogurt,
373,,Bread,Butter,,,,Eggs,,Kidney Beans,,,,Sugar,Unicorn,,
374,,,,,Corn,,,,,,Nutmeg,,,Unicorn,,
375,Apple,,,Cheese,Corn,,Eggs,,Kidney Beans,Milk,,,,,Yogurt,chocolate
376,Apple,Bread,,Cheese,Corn,,Eggs,Ice cream,,,,Onion,Sugar,Unicorn,,chocolate
377,Apple,Bread,Butter,Cheese,,Dill,Eggs,,Kidney Beans,,,Onion,,,Yogurt,chocolate
378,,Bread,Butter,,,,,Ice cream,Kidney Beans,,,,Sugar,Unicorn,Yogurt,
379,Apple,Bread,Butter,,Corn,,Eggs,Ice cream,,,Nutmeg,Onion,Sugar,Unicorn,,chocolate
380,,,Butter,Cheese,,Dill,Eggs,,Kidney Beans,Milk,Nutmeg,Onion,,,,
381,,,,Cheese,Corn,,,,,Milk,,,,Unicorn,Yogurt,
382,,Bread,Butter,Cheese,Corn,Dill,Eggs,,Kidney Beans,,,Onion,Sugar,Unicorn,,chocolate
383,,,Butter,Cheese,Corn,Dill,Eggs,Ice cream,Kidney Beans,,Nutmeg,Onion,Sugar,Unicorn,Yogurt,chocolate
384,,,Butter,,Corn,,,,,Milk,,,Sugar,Unicorn,Yogurt,
385,Apple,Bread,Butter,Cheese,Corn,,Eggs,,,,Nutmeg,Onion,Sugar,,Yogurt,chocolate
386,Apple,Bread,,,Corn,,,,,,,,,,Yogurt,
387,,,,Cheese,,,,Ice cream,Kidney Beans,,Nutmeg,,,,,
388,,Bread,,Cheese,Corn,Dill,,Ice cream,,Milk,,Onion,Sugar,,Yogurt,chocolate
389,Apple,,,,,Dill,Eggs,Ice cream,,,Nutmeg,,Sugar,,,chocolate
390,,,,,,Dill,,,,,,Onion,Sugar,,,chocolate
391,Apple,Bread,Butter,Cheese,,,,Ice cream,,,Nutmeg,Onion,,Unicorn,Yogurt,
392,,,,Cheese,,Dill,Eggs,Ice cream,Kidney Beans,,,Onion,,,,chocolate
393,,,Butter,Cheese,,,,Ice cream,Kidney Beans,Milk,,Onion,Sugar,,Yogurt,
394,,Bread,,Cheese,,,,Ice cream,Kidney Beans,,Nutmeg,,Sugar,Unicorn,Yogurt,
395,Apple,,,,Corn,Dill,,Ice cream,Kidney Beans,,Nutmeg,,,,Yogurt,chocolate
396,,,,,,Dill,,,,,,,,,Yogurt,
397,,Bread,Butter,,,Dill,Eggs,,Kidney Beans,,Nutmeg,Onion,,Unicorn,Yogurt,
398,Apple,,,,,,,,,,,,,,,
399,,,Butter,,,Dill,,,Kidney Beans,Milk,Nutmeg,,Sugar,Unicorn,Yogurt,chocolate
400,,Bread,,,Corn,,,Ice cream,,,,Onion,Sugar,,,
401,Apple,,,,,,Eggs,Ice cream,,Milk,,Onion,Sugar,,Yogurt,
402,,Bread,Butter,Cheese,Corn,,Eggs,,Kidney Beans,Milk,Nutmeg,Onion,,Unicorn,Yogurt,
403,,,Butter,Cheese,,,,Ice cream,,,,,Sugar,,Yogurt,chocolate
404,Apple,Bread,Butter,,,Dill,,,Kidney Beans,Milk,Nutmeg,Onion,Sugar,,Yogurt,
405,,,,,,,Eggs,,,,,,Sugar,,Yogurt,
406,Apple,Bread,Butter,Cheese,,Dill,,Ice cream,,,Nutmeg,Onion,,Unicorn,,
407,,,,,,,Eggs,Ice cream,,Milk,Nutmeg,Onion,Sugar,,,chocolate
408,,,,Cheese,,,,,,,,,,,,
409,,,,,,Dill,,Ice cream,Kidney Beans,Milk,Nutmeg,Onion,Sugar,Unicorn,,chocolate
410,,,Butter,Cheese,Corn,Dill,Eggs,Ice cream,,Milk,Nutmeg,Onion,,Unicorn,,chocolate
411,,,,,Corn,,Eggs,Ice cream,Kidney Beans,,Nutmeg,Onion,,,Yogurt,chocolate
412,,,,,,,,Ice cream,,,,,,,Yogurt,chocolate
413,,Bread,Butter,,,,Eggs,Ice cream,,Milk,,Onion,,Unicorn,Yogurt,chocolate
414,Apple,,Butter,Cheese,Corn,,,Ice cream,,,Nutmeg,,,Unicorn,,
415,,,Butter,Cheese,,,,,,Milk,,,,Unicorn,,
416,,Bread,,,Corn,,Eggs,Ice cream,Kidney Beans,,,Onion,,,Yogurt,
417,,,,,,Dill,,,,Milk,,,,,,
418,Apple,,,,,,,Ice cream,,Milk,,Onion,Sugar,,Yogurt,chocolate
419,,,Butter,,Corn,,,,Kidney Beans,Milk,,Onion,Sugar,Unicorn,Yogurt,
420,,,,Cheese,Corn,,,,,,Nutmeg,Onion,,Unicorn,Yogurt,chocolate
421,Apple,,Butter,,,Dill,,,,Milk,Nutmeg,,Sugar,,Yogurt,
422,Apple,Bread,Butter,Cheese,,,Eggs,Ice cream,,,Nutmeg,Onion,Sugar,,Yogurt,
423,Apple,,Butter,,Corn,,Eggs,,,,Nutmeg,,Sugar,Unicorn,,
424,Apple,,,,,,,,,,,,,,,
425,Apple,Bread,,Cheese,Corn,Dill,,Ice cream,Kidney Beans,Milk,Nutmeg,Onion,Sugar,Unicorn,,
426,Apple,,,,,Dill,Eggs,,,,Nutmeg,Onion,Sugar,,,
427,Apple,,,,Corn,,,,Kidney Beans,,,,,Unicorn,Yogurt,chocolate
428,,Bread,,Cheese,,Dill,,,,,,,,,Yogurt,
429,,Bread,Butter,Cheese,,,,Ice cream,Kidney Beans,Milk,Nutmeg,Onion,Sugar,,Yogurt,
430,,,,Cheese,Corn,Dill,Eggs,,Kidney Beans,,Nutmeg,Onion,,,,
431,,,Butter,Cheese,Corn,Dill,,Ice cream,,,Nutmeg,Onion,,Unicorn,,chocolate
432,Apple,,Butter,Cheese,,,,Ice cream,,Milk,Nutmeg,Onion,Sugar,,,chocolate
433,,Bread,Butter,Cheese,,,,,,Milk,,Onion,Sugar,Unicorn,,
434,Apple,Bread,,,,,Eggs,Ice cream,Kidney Beans,Milk,,Onion,Sugar,Unicorn,Yogurt,
435,Apple,,,,,Dill,,,,,,Onion,Sugar,,Yogurt,chocolate
436,Apple,,,,,,,Ice cream,,Milk,Nutmeg,,,,Yogurt,chocolate
437,Apple,,Butter,,Corn,Dill,Eggs,,,Milk,,,Sugar,,Yogurt,
438,Apple,,Butter,,,Dill,,Ice cream,,,,,,,,
439,,,,,,,Eggs,,,,,,,Unicorn,,
440,,,,,,Dill,,,,Milk,,Onion,Sugar,,Yogurt,chocolate
441,,Bread,Butter,,,Dill,,Ice cream,Kidney Beans,Milk,,Onion,,,,
442,Apple,Bread,Butter,Cheese,Corn,,Eggs,,Kidney Beans,Milk,Nutmeg,,Sugar,Unicorn,,
443,,,,,,Dill,,,,,,,,,Yogurt,
444,,,Butter,,Corn,,,,,,,Onion,Sugar,,,
445,Apple,,Butter,,,Dill,,,,Milk,,Onion,Sugar,Unicorn,Yogurt,chocolate
446,Apple,Bread,Butter,Cheese,Corn,,Eggs,Ice cream,,,Nutmeg,Onion,Sugar,,,
447,,,,Cheese,,,,,,,,,,,,
448,,,,Cheese,Corn,Dill,Eggs,Ice cream,,,,,,Unicorn,Yogurt,
449,Apple,,,Cheese,Corn,,Eggs,Ice cream,,Milk,,Onion,,,,
450,,Bread,,Cheese,,Dill,,Ice cream,,Milk,Nutmeg,,Sugar,,Yogurt,chocolate
451,,,Butter,Cheese,,,,Ice cream,,,Nutmeg,,,Unicorn,,
452,,,,Cheese,,Dill,,,,,Nutmeg,,,,,
453,,Bread,Butter,,,Dill,,,Kidney Beans,,,Onion,Sugar,Unicorn,Yogurt,
454,,,,,,,,,Kidney Beans,,,Onion,,,,chocolate
455,Apple,Bread,,,Corn,,,,Kidney Beans,Milk,Nutmeg,Onion,,Unicorn,Yogurt,chocolate
456,,,Butter,Cheese,Corn,Dill,Eggs,,,,Nutmeg,Onion,,,,
457,,Bread,,,,,Eggs,,,Milk,Nutmeg,Onion,Sugar,Unicorn,Yogurt,
458,,,Butter,Cheese,Corn,,,Ice cream,Kidney Beans,,,Onion,,,,
459,,Bread,,,Corn,,,,Kidney Beans,Milk,Nutmeg,Onion,Sugar,Unicorn,Yogurt,chocolate
460,,,Butter,,Corn,,Eggs,Ice cream,,,,Onion,,,,chocolate
461,Apple,,,,Corn,Dill,Eggs,,Kidney Beans,Milk,,,,,Yogurt,chocolate
462,,Bread,Butter,Cheese,Corn,Dill,,,Kidney Beans,,,Onion,,,,
463,,,,Cheese,Corn,Dill,,Ice cream,Kidney Beans,Milk,Nutmeg,Onion,Sugar,Unicorn,,chocolate
464,,,,,,,,,Kidney Beans,,,,,,,
465,,,Butter,,Corn,,Eggs,,,,,,,Unicorn,,chocolate
466,Apple,Bread,,Cheese,Corn,,,Ice cream,Kidney Beans,Milk,,,,,,
467,Apple,Bread,,,Corn,,Eggs,,Kidney Beans,,Nutmeg,Onion,Sugar,Unicorn,Yogurt,chocolate
468,Apple,,Butter,,Corn,Dill,,Ice cream,,,,,,,Yogurt,
469,Apple,Bread,,,,Dill,Eggs,,,,Nutmeg,,,,Yogurt,chocolate
470,Apple,,,,,,,,Kidney Beans,,,,Sugar,Unicorn,,chocolate
471,Apple,,,,,Dill,,,,,Nutmeg,,,,Yogurt,
472,Apple,,Butter,Cheese,,Dill,,Ice cream,Kidney Beans,,Nutmeg,,Sugar,,Yogurt,chocolate
473,,Bread,,Cheese,Corn,,Eggs,,,,Nutmeg,,Sugar,,,chocolate
474,,,,Cheese,Corn,,Eggs,,,,,,,Unicorn,,
475,Apple,Bread,,Cheese,Corn,Dill,,Ice cream,Kidney Beans,Milk,,,,,,chocolate
476,Apple,,Butter,,Corn,,Eggs,,,,Nutmeg,,Sugar,,,chocolate
477,,Bread,,Cheese,Corn,Dill,,Ice cream,Kidney Beans,,Nutmeg,Onion,,,Yogurt,
478,Apple,Bread,,Cheese,Corn,Dill,Eggs,,Kidney Beans,Milk,,,Sugar,Unicorn,Yogurt,chocolate
479,Apple,,,Cheese,,Dill,Eggs,,,,Nutmeg,Onion,,,,
480,Apple,Bread,,,Corn,,,,Kidney Beans,Milk,Nutmeg,,Sugar,Unicorn,Yogurt,chocolate
481,Apple,,,Cheese,Corn,Dill,,Ice cream,,Milk,Nutmeg,,Sugar,Unicorn,Yogurt,chocolate
482,,Bread,,,Corn,Dill,Eggs,Ice cream,Kidney Beans,,,,,,Yogurt,chocolate
483,,,,,,Dill,,,,,,,,Unicorn,,
484,Apple,,,Cheese,Corn,Dill,Eggs,,Kidney Beans,Milk,Nutmeg,Onion,Sugar,Unicorn,,chocolate
485,,,,Cheese,Corn,,,,,,,Onion,Sugar,Unicorn,,
486,,Bread,,Cheese,,,,Ice cream,,Milk,Nutmeg,Onion,,,,
487,Apple,Bread,Butter,Cheese,,,,Ice cream,Kidney Beans,,Nutmeg,,Sugar,,,chocolate
488,Apple,,,Cheese,,Dill,,,,,Nutmeg,,,,,
489,,,,,,Dill,,Ice cream,,,,,,,,
490,Apple,,,,Corn,Dill,,Ice cream,Kidney Beans,,,,,Unicorn,Yogurt,
491,,,,,,,,,Kidney Beans,,,Onion,,,,
492,,Bread,,,,,Eggs,Ice cream,Kidney Beans,Milk,,Onion,Sugar,,Yogurt,chocolate
493,,,Butter,,,,,,Kidney Beans,,Nutmeg,,,,,
494,Apple,,Butter,Cheese,Corn,,,Ice cream,Kidney Beans,Milk,,Onion,Sugar,Unicorn,,chocolate
495,,,,Cheese,,,,,,,,,,,,
496,,,Butter,,,,,,,Milk,,,Sugar,,Yogurt,
497,,Bread,Butter,Cheese,Corn,Dill,Eggs,,Kidney Beans,Milk,Nutmeg,Onion,,Unicorn,,chocolate
498,Apple,,Butter,Cheese,Corn,Dill,Eggs,,Kidney Beans,Milk,Nutmeg,,Sugar,,,chocolate
499,,,,,,Dill,,,,,,,Sugar,Unicorn,,
500,,,,Cheese,Corn,Dill,,Ice cream,,,Nutmeg,Onion,,Unicorn,Yogurt,chocolate
501,,,,,Corn,,,,,Milk,,,Sugar,,,
502,,,,,Corn,Dill,,Ice cream,,,,,Sugar,Unicorn,,
503,,,Butter,Cheese,,,,Ice cream,,,,,,Unicorn,Yogurt,chocolate
504,Apple,Bread,Butter,,Corn,Dill,,,Kidney Beans,,,,,,,chocolate
505,,Bread,,Cheese,,,,Ice cream,Kidney Beans,,,,,,,
506,Apple,,Butter,,,,,Ice cream,Kidney Beans,Milk,,,,Unicorn,,chocolate
507,,,,,,Dill,,,,,Nutmeg,,,,Yogurt,
508,,,,,,,,,Kidney Beans,Milk,,,,,Yogurt,chocolate
509,Apple,,Butter,,,Dill,Eggs,,Kidney Beans,,,,,,,
510,Apple,,,,Corn,,Eggs,,Kidney Beans,,Nutmeg,,,Unicorn,Yogurt,
511,,,,,,,Eggs,,,,,Onion,Sugar,,,
512,,,Butter,,,,Eggs,,,Milk,Nutmeg,Onion,,,,
513,,,,Cheese,,,,,Kidney Beans,,,,Sugar,,,
514,Apple,,Butter,,,,Eggs,Ice cream,Kidney Beans,Milk,,,,,Yogurt,
515,Apple,,Butter,,,,Eggs,Ice cream,,Milk,Nutmeg,Onion,,,Yogurt,chocolate
516,Apple,,Butter,Cheese,Corn,Dill,Eggs,Ice cream,,Milk,,Onion,Sugar,,,chocolate
517,,,,,Corn,Dill,Eggs,,Kidney Beans,Milk,,Onion,Sugar,Unicorn,,chocolate
518,,Bread,,Cheese,,,Eggs,Ice cream,,,,,,,,chocolate
519,,,Butter,Cheese,,Dill,Eggs,,,,,,,,,
520,,Bread,,,,Dill,Eggs,,,Milk,,,,,Yogurt,chocolate
521,Apple,Bread,Butter,,Corn,Dill,Eggs,,Kidney Beans,Milk,,,Sugar,,,chocolate
522,Apple,,,,,,,,Kidney Beans,Milk,,Onion,,,Yogurt,
523,,,,Cheese,,Dill,,,,Milk,,Onion,Sugar,,,chocolate
524,,Bread,,,,,,,,,,,,Unicorn,,
525,,Bread,Butter,,,Dill,,Ice cream,,,,Onion,,,Yogurt,
526,Apple,Bread,,Cheese,Corn,Dill,Eggs,,,,,,,,Yogurt,
527,,,,Cheese,,,,,,,,,,,,
528,,Bread,,Cheese,,Dill,,Ice cream,,Milk,,Onion,Sugar,Unicorn,,chocolate
529,,,,Cheese,,,,,Kidney Beans,,,,,,,
530,Apple,,Butter,,,,,,,Milk,,,,,,chocolate
531,,,,Cheese,,Dill,,,Kidney Beans,Milk,Nutmeg,Onion,,,,chocolate
532,Apple,,,,,,,,Kidney Beans,,,,,,,
533,,Bread,,,Corn,Dill,,Ice cream,,,,Onion,,,Yogurt,chocolate
534,Apple,,,Cheese,Corn,Dill,,,,Milk,,,,Unicorn,Yogurt,
535,,,,,,Dill,,,,,,Onion,,,Yogurt,
536,,,,,Corn,,Eggs,Ice cream,Kidney Beans,Milk,,Onion,,Unicorn,,
537,,,,Cheese,,Dill,Eggs,Ice cream,Kidney Beans,Milk,Nutmeg,,Sugar,Unicorn,Yogurt,chocolate
538,,Bread,,Cheese,,,,,Kidney Beans,,Nutmeg,,,Unicorn,Yogurt,
539,,Bread,,,,Dill,Eggs,,,Milk,,,Sugar,Unicorn,Yogurt,
540,,Bread,Butter,,,Dill,,Ice cream,Kidney Beans,Milk,,,,Unicorn,,
541,,Bread,Butter,,,,Eggs,Ice cream,Kidney Beans,,Nutmeg,,,Unicorn,,chocolate
542,Apple,,,Cheese,Corn,Dill,,Ice cream,,Milk,Nutmeg,Onion,Sugar,,,
543,,,,,Corn,Dill,,,Kidney Beans,,,,,,,
544,Apple,Bread,,Cheese,Corn,Dill,Eggs,,,,,Onion,Sugar,,,
545,,Bread,Butter,Cheese,,Dill,,Ice cream,,,,,,,Yogurt,
546,Apple,,,,Corn,Dill,,Ice cream,Kidney Beans,,,,,Unicorn,Yogurt,
547,,,Butter,,,,,,,,,,,,,chocolate
548,,,Butter,,,,,,,,,,,,,chocolate
549,,Bread,,,,Dill,,Ice cream,,,,Onion,Sugar,Unicorn,Yogurt,
550,Apple,,Butter,Cheese,,,,,,Milk,,,Sugar,,Yogurt,
551,Apple,Bread,Butter,,Corn,,Eggs,Ice cream,Kidney Beans,Milk,Nutmeg,,,Unicorn,Yogurt,
552,Apple,,Butter,,Corn,Dill,,Ice cream,,Milk,,Onion,Sugar,Unicorn,Yogurt,chocolate
553,,,Butter,,,,Eggs,Ice cream,,,Nutmeg,,,,,
554,,,,,Corn,,Eggs,,Kidney Beans,Milk,Nutmeg,Onion,,Unicorn,,chocolate
555,,,,Cheese,,Dill,,Ice cream,,,,,,Unicorn,Yogurt,chocolate
556,Apple,,,Cheese,,,,Ice cream,Kidney Beans,,,,,,,
557,,,Butter,,,Dill,,Ice cream,Kidney Beans,,,Onion,,,,
558,,,Butter,,,,,Ice cream,Kidney Beans,,Nutmeg,,Sugar,,Yogurt,
559,,,,Cheese,,,,,Kidney Beans,,,,,Unicorn,,chocolate
560,,Bread,,,Corn,,,,,,,,,,,
561,,Bread,,Cheese,,,,,,,,,,,Yogurt,
562,Apple,Bread,Butter,Cheese,,,,,Kidney Beans,Milk,,,,Unicorn,,chocolate
563,Apple,,,,,Dill,Eggs,Ice cream,Kidney Beans,Milk,,Onion,Sugar,Unicorn,Yogurt,chocolate
564,,,,Cheese,,,,,,,,Onion,Sugar,,,
565,,,,,,,,,Kidney Beans,,,Onion,,,,
566,,Bread,,Cheese,,,,Ice cream,,,Nutmeg,Onion,,,Yogurt,
567,,Bread,,,Corn,,,,,Milk,Nutmeg,Onion,,,Yogurt,chocolate
568,Apple,,Butter,,,Dill,,,,,,,,Unicorn,Yogurt,chocolate
569,Apple,Bread,Butter,,,Dill,Eggs,,,Milk,Nutmeg,Onion,,,Yogurt,chocolate
570,Apple,Bread,Butter,Cheese,,Dill,,,Kidney Beans,,Nutmeg,Onion,,,,
571,Apple,Bread,Butter,,,Dill,,Ice cream,,Milk,Nutmeg,,Sugar,,Yogurt,
572,,,Butter,,Corn,,Eggs,Ice cream,,Milk,Nutmeg,,,Unicorn,,chocolate
573,,Bread,,,Corn,Dill,,,,Milk,,Onion,Sugar,Unicorn,Yogurt,
574,Apple,,Butter,Cheese,,Dill,,Ice cream,Kidney Beans,,,Onion,Sugar,Unicorn,Yogurt,chocolate
575,,,,Cheese,,,,,Kidney Beans,,,,Sugar,Unicorn,,
576,Apple,,Butter,,Corn,Dill,,,,Milk,Nutmeg,,,,,
577,,Bread,,Cheese,,,Eggs,Ice cream,Kidney Beans,Milk,,,Sugar,Unicorn,Yogurt,chocolate
578,,,,Cheese,,Dill,,Ice cream,Kidney Beans,,Nutmeg,Onion,Sugar,,,
579,Apple,,Butter,Cheese,,Dill,,,Kidney Beans,Milk,Nutmeg,Onion,,Unicorn,,
580,,,,,,,,,,,Nutmeg,,,,,
581,,,,,,Dill,,,,,,,,,,
582,,,Butter,,Corn,,,,Kidney Beans,Milk,Nutmeg,,,,,
583,Apple,Bread,Butter,Cheese,Corn,,,,Kidney Beans,Milk,Nutmeg,,Sugar,,,
584,,Bread,,Cheese,,,,,,,Nutmeg,Onion,Sugar,,,
585,Apple,,,Cheese,,Dill,,Ice cream,,,Nutmeg,Onion,,,,chocolate
586,,,Butter,,Corn,Dill,Eggs,,Kidney Beans,Milk,,,Sugar,,Yogurt,chocolate
587,,,,Cheese,Corn,,,Ice cream,,,,,Sugar,,,
588,,,Butter,,Corn,,Eggs,,Kidney Beans,Milk,,,,Unicorn,,
589,,,,,,,,,,,,Onion,Sugar,,,
590,,Bread,Butter,,,,,,Kidney Beans,,,Onion,Sugar,,,
591,,,Butter,,Corn,Dill,,Ice cream,,,,Onion,Sugar,Unicorn,,
592,,Bread,Butter,Cheese,Corn,Dill,Eggs,Ice cream,Kidney Beans,Milk,,,Sugar,,Yogurt,chocolate
593,Apple,,,Cheese,Corn,,Eggs,Ice cream,,Milk,Nutmeg,Onion,Sugar,,,
594,Apple,Bread,Butter,,,Dill,,Ice cream,,Milk,,,Sugar,Unicorn,Yogurt,chocolate
595,,Bread,Butter,Cheese,,,Eggs,Ice cream,Kidney Beans,,,,,,,chocolate
596,,,Butter,,Corn,Dill,Eggs,Ice cream,Kidney Beans,,,Onion,,Unicorn,Yogurt,
597,,Bread,,Cheese,,,,Ice cream,,,,,,,,
598,,,,,,,,Ice cream,,,,,,,,
599,,,,,,,,Ice cream,Kidney Beans,Milk,,Onion,Sugar,,,
600,,Bread,Butter,,,,Eggs,Ice cream,,,,Onion,,,Yogurt,
601,,,,,,,,,,,Nutmeg,,,,,
602,,Bread,,,Corn,,,,,,Nutmeg,Onion,,,,
603,,,,,,,,,,Milk,,,,,,
604,,,Butter,,,Dill,Eggs,,,Milk,Nutmeg,Onion,,Unicorn,Yogurt,chocolate
605,,,Butter,,Corn,,,Ice cream,Kidney Beans,,,Onion,,,Yogurt,chocolate
606,Apple,Bread,,,Corn,,,Ice cream,,,,,,Unicorn,,
607,Apple,Bread,,,Corn,,Eggs,,,Milk,,,Sugar,,Yogurt,chocolate
608,,Bread,,,Corn,Dill,Eggs,Ice cream,,,,,Sugar,,Yogurt,
609,,,,,,,Eggs,,,,,Onion,,,,chocolate
610,,Bread,,,Corn,Dill,Eggs,,,,,Onion,Sugar,Unicorn,Yogurt,
611,,,Butter,Cheese,Corn,,Eggs,,Kidney Beans,,,Onion,,Unicorn,Yogurt,chocolate
612,,,Butter,,,,Eggs,,,Milk,,,,Unicorn,,
613,,,,,,,Eggs,,,,,,,Unicorn,,
614,Apple,,,Cheese,,Dill,Eggs,Ice cream,Kidney Beans,Milk,Nutmeg,Onion,Sugar,,,chocolate
615,,,,,,,,Ice cream,,,,,,,,
616,Apple,,Butter,Cheese,,,,,,Milk,Nutmeg,Onion,,,,
617,,,Butter,,Corn,,Eggs,,,Milk,,,Sugar,,,chocolate
618,,,,,Corn,,,Ice cream,Kidney Beans,,,Onion,,,,
619,,,Butter,,,,Eggs,,,,,,Sugar,,,
620,Apple,Bread,,Cheese,Corn,,Eggs,Ice cream,,Milk,Nutmeg,,Sugar,Unicorn,Yogurt,
621,,Bread,,,,,Eggs,,,,,,Sugar,,,chocolate
622,,,,Cheese,,Dill,,,,,Nutmeg,,,,,
623,,Bread,Butter,,,,Eggs,Ice cream,,,Nutmeg,Onion,Sugar,Unicorn,Yogurt,chocolate
624,Apple,Bread,Butter,,Corn,Dill,Eggs,Ice cream,Kidney Beans,Milk,Nutmeg,Onion,Sugar,,Yogurt,
625,Apple,,,Cheese,,,,,,Milk,,,,,Yogurt,
626,,,,,Corn,,Eggs,Ice cream,,,,,,,,
627,,,Butter,,,,,Ice cream,,,Nutmeg,,,Unicorn,Yogurt,
